obra,partitura
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m64,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#HorizonteRazao-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m64,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#HorizonteRazao-trombone.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-baixo-eletrico.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-bateria.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-clarinete-alto.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-congas.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-flauta1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-guitarra-eletrica.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-pandeireta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-percussao.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-saxA1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-saxA2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-timpanos-castanholas.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-timpanos-castanholas.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trombone-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trompa1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trompa3-4.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m65,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LatinPop-xilofone.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-corneta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-eufonio-fa-do.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-eufonio-fa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-eufonio-sol.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-fagote1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-fagote2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-flauta1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-flauta2-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-flauta2-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-fliscorne1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-fliscorne2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-fliscorne3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-oboe1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-oboe2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-percussao1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-percussao2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-requinta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-saxA1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-saxA2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-saxS.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-timpanos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trombone3-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trombone3-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompa1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompa2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompa3-4.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m66,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#LaStoria-tuba-fa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-caixa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-eufonio1-fa-do.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-eufonio2-fa-do.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-flauta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-requinta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-saxA.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-saxS.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trombone3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompa1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompa2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompa3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m67,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#ZePedro-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-bateria.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-bongo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-cabaca-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-cabaca-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-guiro-pandeireta-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-clarinete-alto.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-congas.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-eufonio1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-flauta1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-guiro-pandeireta-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-guiro-pandeireta-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-requinta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-saxA1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-saxA2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-timpanos-badalo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-timpanos-badalo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trombone-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompa1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompa3-4.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompete-solo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-tuba-fa-do.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-tuba-fa-fa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-tuba-sol-mib.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-tuba-sol-sib.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m68,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Macarena-xilofone.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-caixa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-flauta1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-requinta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m69,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Concha-saxA1.pdf
